ep_id,title,season,ep_num,air_date,description,imdb_rate,show_id
1263287,I Will Follow You Into the Dark,5,17,12 Mar 2009,"Derek falls apart after the death of his most recent patient, but Meredith is trying hard not to let him give up; Alex refuses to give up on a patient who had an epileptic seizure, while Izzie refuses to let the interns give up; the Chief has all but given up on everyone in the hospital and begins ranting like a madman.—Moviedude1",8.6,413573
1263288,Stand by Me,5,18,19 Mar 2009,"As Derek continues his hiding in the woods, all hands are on deck in an effort to get him back. Izzie insists that Cristina keep her secret about her cancer, while snickers abound about Lexi's relationship with Mark, who undertakes the task of performing a facial transplant.—Moviedude1",8.8,413573
1263290,Elevator Love Letter,5,19,26 Mar 2009,"Derek returns to operate on Izzie, whose friends use their duties as residents to avoid her, especially George who feels betrayed because Izzie never told him about what was going on. Alex assists Mark on a case where an elderly lady's family does nothing but hover around waiting for her to die and Meredith turns down Derek's proposal because she feels it's all for the wrong reasons.—Moviedude1",8.9,413573
1404226,Sweet Surrender,5,20,23 Apr 2009,"Meredith plans to get Izzie's sickness off Izzie's mind by asking her to plan Meredith's wedding with Derek. When Callie's father shows up, she ends up with every intention of returning back east with him. Owen tries to come clean in therapy about the issues regarding his post traumatic stress disorder. Bailey finds pediatrics is not exactly a surgeon's dream.—Moviedude1",8.5,413573
1263292,No Good at Saying Sorry (One More Chance),5,21,30 Apr 2009,"Izzie's mother comes to town, a little girl shoots her father triggering a conflict between Meredith and the chief, Thatcher reappears, and Callie gets her first taste of life without her trust fund.",8.3,413573
1263293,What a Difference a Day Makes,5,22,07 May 2009,"A car crash involving students going to their college graduation takes its toll on the residents in the ER, Derek's wedding gift is uniquely suited for Meredith - even if the oversight is not. Meanwhile, Denny's return has Derek and Bailey searching for the cause, and the results will change the outcome of the day.—layle",9.1,413573
1435078,Here's to Future Days,5,23,14 May 2009,"Izzie is torn over whether to have Derek's proposed brain surgery. A soldier on medical leave asks for a radical operation so he can return to active duty. The Chief tries to lure Bailey back to general surgery with a new toy, and Mark shifts into high gear with major life changes.—layle",8.8,413573
1435079,Now or Never,5,24,14 May 2009,"Izzie's memory problems panic Alex, the team takes care of a John Doe who was hit by a bus, Bailey rethinks her pediatrics fellowship, and the hospital endures losses.",9.5,413573
1457924,Good Mourning,6,1,24 Sep 2009,"Covering days one through 13, everyone at Seattle Grace fights to save Izzie and George's lives and then deals with the aftermath. Elsewhere, Hunt treats a double amputation, and Arizona has a teen with painful growth spurts.",8.4,413573
1497728,Goodbye,6,2,24 Sep 2009,"During days 20 through 40 the staff continues toward acceptance. Meanwhile, Arizona takes a manipulative step to diagnose her pain patient and Hunt's amputee patient sinks into a deep depression.",8.2,413573
1497729,I Always Feel Like Somebody's Watchin' Me,6,3,01 Oct 2009,"As hospital personnel jockey for notice to keep from being fired, Izzie returns to surgery early and Bailey's triple aneurysm patient refuses her procedure because of her schizophrenic son.",7.8,413573
1497730,Tainted Obligation,6,4,08 Oct 2009,"Meredith & Lexi's father, Thatcher, walks into Seattle Grace with a need for a transplant that can not happen from outside his family due to his recent bout with alcoholism. A patient turns to Mark with a problem that his family feels is not exactly a problem.—Moviedude1",7.9,413573
1497731,Invasion,6,5,15 Oct 2009,"As Mercy West merges with Seattle Grace, battle lines are drawn between the two hospital's residents over the patients.",8.0,413573
1497732,I Saw What I Saw,6,6,22 Oct 2009,"After a burn victim unexpectedly dies in the midst of a chaotic ER, the Chief and board member Jennings interrogate the residents to find the culprit, as all the Mercy West and Seattle Grace residents defend their actions in an effort to save their jobs.—ABC Publicity",9.0,413573
1497733,Give Peace a Chance,6,7,29 Oct 2009,"When Isaac, the hospital lab tech, has an inoperable tumor wrapped around his spine, he turns to Dr. Derek Shepherd to do the impossible, and Derek tests the Chief's authority when Richard objects to moving forward with the risky surgery.",8.7,413573
1497734,Invest in Love,6,8,05 Nov 2009,"A generous donation is offered to Seattle Grace by the parents of Arizona's 10-year-old patient. When his condition worsens, however, she finds herself with a conflict of interest. Meanwhile, Cristina tests her boundaries with Owen at the hospital and, adding insult to injury, Alex is left with all of Izzie's hospital bills to contend with.—ABC Publicity",8.4,413573
1497735,New History,6,9,12 Nov 2009,"When Owen recruits his fellow Iraqi War vet, Dr. Teddy Altman, as the new cardiothoracic surgeon, Cristina questions Teddy's abilities in the OR and the nature of their past relationship. Meanwhile Izzie returns to Seattle Grace with her high school mentor seeking treatment for his dementia, and the stress of Richard's responsibilities, post-merger, are taking their toll.—ABC Publicity",8.1,413573
1497727,Holidaze,6,10,19 Nov 2009,"As Thanksgiving, Christmas and New Year's pass, Miranda is visited by her father, William, who disapproves of her choices in life; meanwhile, Mark and Lexie must cope with the shocking arrival of a woman from his past, and Thatcher Grey questions the Chief's recent behavior as Meredith comes to his defense.—ABC Publicity",7.9,413573
1557983,Blink,6,11,14 Jan 2010,"Mark flies Addison to Seattle to help with a difficult procedure on his pregnant daughter, Sloan. Owen questions Teddy's motives when she assigns Cristina the lead on a complicated surgery, and Derek's suspicions are raised when the Chief recruits Meredith to assist with a high profile operation.—ABC Publicity",8.0,413573
1578973,I Like You So Much Better When You're Naked,6,12,21 Jan 2010,"After learning of Richard's drinking problem, Derek confronts him for the sake of his friend and the hospital, Izzie returns, hoping to reconcile with Alex, and tensions run high between Teddy, Cristina and Owen in the aftermath of Cristina's startling confession.—ABC Publicity",7.8,413573
1586069,State of Love and Trust,6,13,04 Feb 2010,His first day as Chief Surgeon has Derek facing a lawsuit after a patient awakens on the operating table. Alex takes a turn in pediatrics and faces a father who thinks his son is faking it to get out of school and Cristina is forced to take a time out from Teddy while she gives someone else a turn on her service.—Moviedude1,8.0,413573
1595404,Valentine's Day Massacre,6,14,11 Feb 2010,It's Valentine's Day and the doctors must treat dozens of injured people after the roof collapses at a popular romantic restaurant; Derek tries to manage his busy schedule as Chief of Surgery; Meredith wrestles with her new duties as the Chief's wife; and Mark and Callie team up to convince Sloane to do the right thing for her baby.—ABC Publicity,8.0,413573
1595703,The Time Warp,6,15,18 Feb 2010,"In his new role as Chief, Derek restores the hospital lecture series, and several attendings present to the group pivotal surgical cases from their pasts: Bailey reflects on how shy she was as an intern until getting advice from Webber, Callie looks back on a polio case, and Richard recalls a case in which he and Ellis worked on a patient diagnosed with AIDS, known in 1982 as GRID.—ABC Publicity",8.8,413573
1605238,Perfect Little Accident,6,16,04 Mar 2010,"When famous surgeon Dr. Harper Avery is rushed to Seattle Grace-Mercy West, the staff is surprised to discover that one of their own is related to this legend, and his unorthodox request for his surgery causes tensions t between Derek and Richard. Meanwhile Callie and Arizona try to help Teddy and Sloan move on from their pasts and find greener pastures.—ABC Publicity",8.0,413573
1611350,Push,6,17,11 Mar 2010,"A patient who needs an extremely difficult surgery comes to Seattle Grace, and it's Richard and Owen who vie for the opportunity to tackle it. But the decision lies in the hands of Derek, who deems that Owen should take on the surgery, leaving Richard bitter. Meanwhile, Bailey deals with her own personal struggles when she nervously prepares for another date with Ben.—ABC Publicity",7.9,413573
